UID,NID
U683785,N61474
U683785,N113678
U683785,N72105
U683785,N8243
U683785,N112303
U683785,N104277
U683785,N61321
U683785,N116989
U683785,N114767
U683785,N14887
U683785,N45331
U683785,N72369
U683785,N22589
U683785,N4066
U683785,N39091
U683785,N54972
U683785,N81364
U683785,N91943
U683785,N68097
U683785,N1014
U683785,N66184
U683785,N53998
U683785,N1713
U683785,N70022
U683785,N39414
U683785,N24940
U683785,N20901
U683785,N38319
U683785,N58011
U683785,N33153
U683785,N117401
U683785,N67497
U683785,N106702
U683785,N108518
U683785,N85103
U334009,N5128
U334009,N97358
U334009,N30521
U334009,N72493
U334009,N68169
U334009,N97902
U334009,N26935
U334009,N32143
U334009,N76281
U334009,N67420
U334009,N80686
U334009,N85056
U334009,N119367
U334009,N63912
U334009,N56299
U334009,N103331
U334009,N3169
U334009,N9524
U334009,N126521
U334009,N72571
U334009,N15227
U334009,N128528
U334009,N49511
U334009,N95100
U334009,N51415
U334009,N21475
U334009,N42114
U334009,N58787
U334009,N44759
U334009,N13842
U334009,N63837
U334009,N113156
U334009,N11258
U334009,N17364
U334009,N87002
U334009,N119800
U334009,N98330
U334009,N113313
U334009,N78429
U334009,N29786
U334009,N111654
U334009,N106296
U334009,N4072
U334009,N71728
U334009,N102602
U334009,N3540
U334009,N76629
U334009,N62526
U334009,N7992
U334009,N129987
U334009,N102127
U334009,N21044
U334009,N433
U334009,N2927
U334009,N69936
U334009,N75448
U334009,N67133
U334009,N117719
U334009,N30141
U334009,N97753
U334009,N101718
U334009,N78185
U334009,N15899
U334009,N62360
U334009,N17028
U334009,N49536
U334009,N6612
U334009,N61928
U334009,N23898
U334009,N90397
U334009,N75794
U334009,N117349
U334009,N31688
U334009,N6600
U334009,N83642
U334009,N28436
U334009,N15056
U334009,N68431
U334009,N95615
U334009,N46516
U334009,N31649
U334009,N106124
U334009,N96533
U334009,N21312
U334009,N9618
U334009,N91810
U334009,N5967
U334009,N54360
U334009,N37061
U334009,N114335
U334009,N23846
U334009,N8527
U334009,N104737
U334009,N80090
U334009,N72976
U334009,N54978
U334009,N18515
U334009,N26260
U334009,N35548
U334009,N23408
U334009,N48449
U334009,N95993
U334009,N5350
U334009,N88787
U334009,N91597
U334009,N119398
U334009,N120856
U334009,N67279
U334009,N12955
U334009,N24129
U334009,N72084
U334009,N21203
U334009,N66184
U334009,N105203
U334009,N71650
U334009,N70959
U334009,N68745
U334009,N7764
U334009,N120949
U334009,N8517
U334009,N124482
U334009,N52706
U334009,N18904
U334009,N1713
U334009,N5429
U334009,N40765
U334009,N58220
U334009,N16925
U334009,N13599
U334009,N81058
U334009,N81315
U334009,N104027
U334009,N37526
U334009,N114787
U334009,N82649
U334009,N45631
U334009,N32189
U334009,N65383
U334009,N34516
U334009,N87788
U334009,N108832
U334009,N36659
U334009,N45790
U667801,N128643
U667801,N4833
U667801,N18389
U667801,N79511
U667801,N63858
U667801,N9740
U667801,N89611
U667801,N125587
U667801,N65736
U667801,N26115
U667801,N80788
U667801,N112324
U667801,N67420
U667801,N39219
U667801,N67667
U667801,N84446
U667801,N26691
U667801,N98923
U667801,N37650
U667801,N76970
U667801,N12252
U667801,N89892
U667801,N65275
U667801,N738
U667801,N96787
U667801,N51724
U667801,N5454
U667801,N44654
U667801,N119800
U667801,N9276
U667801,N105583
U667801,N3290
U667801,N24556
U667801,N3435
U667801,N122879
U667801,N104779
U667801,N107773
U667801,N119727
U667801,N45056
U667801,N122988
U667801,N83253
U667801,N71068
U667801,N28222
U667801,N56621
U667801,N82870
U667801,N67776
U667801,N121331
U667801,N79746
U667801,N94430
U667801,N62726
U667801,N35269
U667801,N44431
U667801,N108540
U667801,N85167
U667801,N16426
U667801,N119345
U667801,N115174
U667801,N26044
U667801,N48349
U667801,N30729
U667801,N50763
U667801,N77896
U667801,N63972
U667801,N95420
U667801,N74036
U667801,N75821
U667801,N43234
U667801,N25463
U667801,N130011
U667801,N49668
U667801,N4289
U667801,N123400
U667801,N27706
U667801,N41679
U667801,N122561
U667801,N25034
U667801,N118045
U667801,N40228
U667801,N37444
U667801,N101851
U667801,N50645
U667801,N32641
U667801,N64710
U667801,N48447
U667801,N70610
U667801,N53134
U667801,N36796
U667801,N58843
U667801,N17355
U667801,N82747
U667801,N4012
U667801,N75794
U667801,N128125
U667801,N25197
U667801,N78180
U667801,N76083
U667801,N34366
U667801,N115359
U667801,N80027
U667801,N112901
U667801,N71433
U667801,N66813
U667801,N47142
U667801,N96968
U667801,N101882
U667801,N66666
U667801,N82919
U667801,N56944
U667801,N19433
U667801,N36171
U667801,N26315
U667801,N71922
U667801,N59683
U667801,N117654
U667801,N124116
U667801,N106403
U667801,N93439
U667801,N99157
U667801,N1742
U667801,N120710
U667801,N88576
U667801,N1533
U667801,N61256
U667801,N29039
U667801,N37061
U667801,N104737
U667801,N10996
U667801,N54573
U667801,N28529
U667801,N14504
U667801,N8991
U667801,N74161
U667801,N116472
U667801,N55558
U667801,N119126
U667801,N50720
U667801,N17044
U667801,N82901
U667801,N72105
U667801,N97875
U667801,N111971
U667801,N6796
U667801,N107516
U667801,N72976
U667801,N109963
U667801,N86394
U667801,N3285
U667801,N5992
U667801,N64336
U667801,N66998
U667801,N118081
U667801,N46703
U667801,N54618
U667801,N420
U667801,N10048
U667801,N71977
U667801,N110976
U667801,N44451
U667801,N73845
U667801,N48449
U667801,N101578
U667801,N114873
U667801,N117587
U667801,N15664
U667801,N93685
U667801,N34468
U667801,N30819
U667801,N39785
U667801,N99827
U667801,N26185
U667801,N7252
U667801,N56409
U667801,N70067
U667801,N98051
U667801,N107360
U667801,N46366
U667801,N13302
U667801,N35053
U667801,N81921
U667801,N104509
U667801,N73228
U667801,N116670
U667801,N58020
U667801,N119505
U667801,N48244
U667801,N50176
U667801,N94407
U667801,N6042
U667801,N23929
U667801,N20749
U667801,N54972
U667801,N104558
U667801,N10811
U667801,N85924
U667801,N17690
U667801,N86359
U667801,N77135
U667801,N68580
U667801,N118414
U667801,N65972
U667801,N127754
U667801,N73137
U667801,N122427
U667801,N127629
U667801,N18904
U667801,N37013
U667801,N120031
U667801,N90966
U667801,N120949
U667801,N5429
U667801,N80506
U667801,N8984
U667801,N7046
U667801,N97080
U667801,N52349
U667801,N9720
U667801,N29362
U667801,N70848
U667801,N83977
U667801,N57797
U667801,N114787
U667801,N49192
U667801,N93130
U667801,N30131
U667801,N126806
U667801,N88019
U667801,N62019
U667801,N29760
U667801,N122727
U667801,N95066
U667801,N73902
U667801,N67068
U667801,N51166
U667801,N50536
U667801,N8006
U667801,N24809
U667801,N107862
U403921,N80217
U403921,N53796
U403921,N10062
U403921,N93662
U403921,N1396
U403921,N104879
U403921,N9740
U403921,N128643
U403921,N94953
U403921,N57406
U403921,N55903
U403921,N61319
U403921,N68771
U403921,N27332
U403921,N44728
U403921,N9375
U403921,N67397
U403921,N90578
U403921,N80545
U403921,N15471
U403921,N119367
U403921,N98238
U403921,N72571
U403921,N45706
U403921,N42209
U403921,N73122
U403921,N72044
U403921,N55714
U403921,N54042
U403921,N106708
U403921,N90686
U403921,N9533
U403921,N115998
U403921,N44644
U403921,N13423
U403921,N21547
U403921,N88769
U403921,N3565
U403921,N36816
U403921,N86485
U403921,N128546
U403921,N105154
U403921,N49262
U403921,N67776
U403921,N127336
U403921,N112041
U403921,N71068
U403921,N61138
U403921,N76664
U403921,N80126
U403921,N15890
U403921,N27352
U403921,N73013
U403921,N126836
U403921,N69936
U403921,N129083
U403921,N72579
U403921,N77437
U403921,N25363
U403921,N79285
U403921,N126063
U403921,N111180
U403921,N14407
U403921,N61928
U403921,N88893
U403921,N5674
U403921,N99204
U403921,N29466
U403921,N127330
U403921,N61712
U403921,N100033
U403921,N114848
U403921,N21880
U403921,N80027
U403921,N101886
U403921,N34519
U403921,N55333
U403921,N6238
U403921,N66666
U403921,N30321
U403921,N9690
U403921,N65982
U403921,N24968
U403921,N29039
U403921,N54213
U403921,N42974
U403921,N91810
U403921,N54360
U403921,N121550
U403921,N73302
U403921,N14504
U403921,N5039
U403921,N104737
U403921,N77576
U403921,N93543
U403921,N55702
U403921,N126244
U403921,N68481
U403921,N86761
U403921,N124752
U403921,N113678
U403921,N44744
U403921,N54978
U403921,N107516
U403921,N64490
U403921,N35047
U403921,N108801
U403921,N50729
U403921,N72976
U403921,N69454
U403921,N71977
U403921,N103116
U403921,N44826
U403921,N97387
U403921,N114873
U403921,N55923
U403921,N89144
U403921,N75393
U403921,N3182
U403921,N81323
U403921,N22589
U403921,N13865
U403921,N128483
U403921,N82926
U403921,N41702
U403921,N65154
U403921,N91171
U403921,N71753
U403921,N29430
U403921,N95139
U403921,N98574
U403921,N10811
U403921,N123974
U403921,N126742
U403921,N104558
U403921,N119364
U403921,N1886
U403921,N103418
U403921,N129439
U403921,N91968
U403921,N88466
U403921,N100519
U403921,N90939
U403921,N122427
U403921,N49747
U403921,N90966
U403921,N74971
U403921,N27311
U403921,N115023
U403921,N126955
U403921,N44451
U403921,N125960
U403921,N50428
U403921,N59033
U403921,N25892
U403921,N110183
U403921,N58220
U403921,N85594
U403921,N1960
U403921,N60544
U403921,N79926
U403921,N114787
U403921,N67533
U403921,N59836
U403921,N81058
U403921,N107322
U403921,N49192
U403921,N119891
U403921,N87788
U403921,N90456
U403921,N127001
U403921,N24508
U403921,N116736
U403921,N62019
U403921,N37332
U403921,N3472
U668701,N92191
U668701,N37266
U668701,N80141
U668701,N127792
U668701,N124640
U668701,N112765
U668701,N67875
U668701,N104930
U668701,N96120
U668701,N111371
U668701,N64208
U668701,N71631
U668701,N48628
U668701,N92765
U668701,N62205
U668701,N64413
U668701,N42343
U668701,N89611
U668701,N34522
U668701,N125587
U668701,N125412
U668701,N111923
U668701,N10032
U668701,N57543
U668701,N85484
U668701,N67770
U668701,N76287
U668701,N89122
U668701,N129855
U668701,N36498
U668701,N94168
U668701,N122698
U668701,N65119
U668701,N9524
U668701,N93682
U668701,N13338
U668701,N59160
U668701,N54455
U668701,N72571
U668701,N21207
U668701,N11183
U668701,N48112
U668701,N55342
U668701,N32713
U668701,N13538
U668701,N60882
U668701,N103076
U668701,N5592
U668701,N76970
U668701,N123264
U668701,N81899
U668701,N6718
U668701,N37590
U668701,N73536
U668701,N54723
U668701,N71334
U668701,N12214
U668701,N88300
U668701,N128909
U668701,N3669
U668701,N115342
U668701,N102462
U668701,N39472
U668701,N110097
U668701,N67348
U668701,N87654
U668701,N89882
U668701,N65041
U668701,N13604
U668701,N127644
U668701,N16426
U668701,N95439
U668701,N82348
U668701,N16100
U668701,N80126
U668701,N7055
U668701,N81288
U668701,N51893
U668701,N76937
U668701,N108547
U668701,N79071
U668701,N17210
U668701,N31688
U668701,N28436
U668701,N82239
U668701,N119778
U668701,N126607
U668701,N101271
U668701,N29466
U668701,N26609
U668701,N81592
U668701,N72294
U668701,N38910
U668701,N102916
U668701,N79809
U668701,N60313
U668701,N129836
U668701,N73963
U668701,N66666
U668701,N32180
U668701,N45083
U668701,N54213
U668701,N29753
U668701,N83663
U668701,N96533
U668701,N16013
U668701,N53933
U668701,N102504
U668701,N65681
U668701,N71185
U668701,N7524
U668701,N51431
U668701,N68436
U668701,N63323
U668701,N18515
U668701,N38936
U668701,N120646
U668701,N106411
U668701,N71977
U668701,N24111
U668701,N115484
U668701,N110158
U668701,N25750
U668701,N12043
U668701,N129109
U668701,N24374
U668701,N52044
U668701,N77203
U668701,N75927
U668701,N71643
U668701,N68788
U668701,N294
U668701,N55256
U668701,N92929
U668701,N73657
U668701,N73228
U668701,N24446
U668701,N83042
U668701,N87871
U668701,N19427
U668701,N7963
U668701,N126926
U668701,N67429
U668701,N108312
U668701,N72548
U668701,N11151
U668701,N84730
U668701,N24610
U668701,N2099
U668701,N76887
U668701,N42718
U668701,N16825
U668701,N108159
U668701,N104558
U668701,N5326
U668701,N20749
U668701,N90805
U668701,N67222
U668701,N129439
U668701,N18904
U668701,N117537
U668701,N35667
U668701,N80506
U668701,N16066
U668701,N103432
U668701,N123548
U668701,N79547
U668701,N108026
U668701,N115905
U668701,N23418
U668701,N127557
U668701,N80603
U668701,N100715
U668701,N37218
U668701,N34516
U668701,N62001
U668701,N108233
U668701,N63476
U668701,N1953
U668701,N39345
U668701,N96956
U668701,N29760
U668701,N50536
U668701,N35810
U668701,N42592
U668701,N101119
U668701,N51819
U11053,N11258
U11053,N22070
U11053,N72044
U11053,N71091
U11053,N106708
U11053,N27705
U11053,N106375
U11053,N45946
U11053,N59589
U11053,N34059
U11053,N23045
U11053,N38217
U11053,N41211
U11053,N3435
U11053,N98309
U11053,N94456
U11053,N104364
U11053,N16426
U11053,N49262
U11053,N39592
U11053,N116144
U11053,N47087
U11053,N104105
U11053,N62214
U11053,N23128
U11053,N82348
U11053,N95420
U11053,N85807
U11053,N80126
U11053,N59520
U11053,N109724
U11053,N114174
U11053,N109481
U11053,N13604
U11053,N30241
U11053,N36823
U11053,N51940
U11053,N53319
U11053,N125457
U11053,N29807
U11053,N77238
U11053,N24786
U11053,N46994
U11053,N93049
U11053,N44524
U11053,N6655
U11053,N116747
U11053,N68960
U11053,N108467
U11053,N127286
U11053,N59645
U11053,N36538
U11053,N75081
U11053,N93006
U11053,N46271
U11053,N129892
U11053,N21309
U11053,N113688
U11053,N129836
U11053,N81449
U11053,N39272
U11053,N11266
U11053,N57191
U11053,N112901
U11053,N54360
U11053,N53933
U11053,N91709
U11053,N129084
U11053,N51431
U11053,N119126
U11053,N112642
U11053,N23846
U11053,N104737
U11053,N39833
U11053,N83581
U11053,N75927
U11053,N113678
U11053,N12043
U11053,N82492
U11053,N63037
U11053,N54335
U11053,N107516
U11053,N54978
U11053,N66527
U11053,N51082
U11053,N65044
U11053,N87444
U11053,N99849
U11053,N30152
U11053,N111873
U11053,N10440
U11053,N81280
U11053,N76725
U11053,N73907
U11053,N48606
U11053,N77170
U11053,N44976
U11053,N103899
U11053,N29648
U11053,N98926
U11053,N13865
U11053,N122784
U11053,N79703
U11053,N13952
U11053,N80062
U11053,N25624
U11053,N128552
U11053,N109834
U11053,N48111
U11053,N11946
U11053,N5326
U11053,N2133
U11053,N67222
U11053,N123548
U11053,N70848
U11053,N119717
U11053,N125308
U11053,N81058
U11053,N88668
U11053,N82055
U11053,N62019
U11053,N24665
U11053,N54034
U11053,N47589
U11053,N8006
U11053,N101119
U11053,N62003
U11053,N55302
U11053,N123455
U11053,N120612
U297109,N46116
U297109,N19950
U297109,N74685
U297109,N65299
U297109,N5068
U297109,N129591
U297109,N32031
U297109,N88893
U297109,N114848
U297109,N99004
U297109,N128453
U297109,N46123
U297109,N56204
U297109,N84406
U297109,N73963
U297109,N71935
U297109,N92091
U297109,N77403
U297109,N15375
U297109,N54380
U297109,N86208
U297109,N100420
U297109,N39160
U297109,N61474
U297109,N66326
U297109,N78996
U297109,N115073
U297109,N110560
U297109,N66107
U297109,N86149
U297109,N112333
U297109,N26330
U297109,N34519
U297109,N10996
U297109,N72732
U297109,N126812
U297109,N124153
U297109,N68796
U297109,N88979
U297109,N24533
U297109,N42495
U297109,N86527
U297109,N6846
U297109,N27946
U297109,N113678
U297109,N77699
U297109,N128031
U297109,N110158
U297109,N101578
U297109,N122071
U297109,N104277
U297109,N117746
U297109,N72105
U297109,N30120
U297109,N112642
U297109,N63923
U297109,N114581
U297109,N30819
U297109,N118629
U297109,N23666
U297109,N61747
U297109,N23673
U297109,N90528
U297109,N45360
U297109,N92747
U297109,N3973
U297109,N29430
U297109,N107191
U297109,N120545
U297109,N106374
U297109,N18221
U297109,N26986
U297109,N95088
U297109,N29724
U297109,N112016
U297109,N63066
U297109,N93636
U297109,N66700
U297109,N127754
U297109,N65972
U297109,N7676
U297109,N59416
U297109,N119505
U297109,N30865
U297109,N53785
U297109,N107364
U297109,N51701
U297109,N13901
U297109,N20011
U297109,N79026
U297109,N93397
U297109,N1521
U297109,N70518
U297109,N120854
U297109,N74138
U297109,N28515
U297109,N115725
U297109,N35458
U297109,N56178
U297109,N28634
U297109,N67497
U297109,N120031
U297109,N24442
U297109,N99105
U297109,N58197
U297109,N47834
U297109,N56099
U297109,N40765
U297109,N52964
U297109,N106019
U297109,N97427
U297109,N1960
U297109,N79926
U297109,N20102
U297109,N57797
U297109,N81315
U297109,N45543
U297109,N89210
U297109,N107475
U297109,N44436
U297109,N40064
U297109,N8077
U297109,N116890
U297109,N87788
U297109,N82055
U297109,N122343
U297109,N12952
U297109,N4858
U297109,N35991
U297109,N3248
U297109,N113579
U297109,N39359
U297109,N122727
U297109,N65661
U297109,N41610
U297109,N77225
U297109,N37530
U123337,N37069
U123337,N79938
U123337,N45706
U123337,N74980
U123337,N110443
U123337,N117680
U123337,N7099
U123337,N115743
U123337,N17768
U123337,N10796
U123337,N127336
U123337,N50994
U123337,N31357
U123337,N4104
U123337,N82348
U123337,N1940
U123337,N61138
U123337,N107705
U123337,N49668
U123337,N25727
U123337,N130011
U123337,N85807
U123337,N80126
U123337,N4289
U123337,N74285
U123337,N40228
U123337,N13996
U123337,N18601
U123337,N106985
U123337,N32756
U123337,N58731
U123337,N11879
U123337,N121168
U123337,N51193
U123337,N83318
U123337,N44660
U123337,N104654
U123337,N66190
U123337,N98164
U123337,N67350
U123337,N90894
U123337,N123480
U123337,N92239
U123337,N90896
U123337,N96616
U123337,N44524
U123337,N121101
U123337,N107441
U123337,N9501
U123337,N27995
U123337,N13075
U123337,N73408
U123337,N3948
U123337,N25197
U123337,N86208
U123337,N7234
U123337,N79909
U123337,N96533
U123337,N57191
U123337,N126736
U123337,N116068
U123337,N5967
U123337,N23264
U123337,N15908
U123337,N53933
U123337,N44451
U123337,N100832
U123337,N94876
U123337,N123451
U123337,N37061
U123337,N89042
U123337,N69691
U123337,N106338
U123337,N88809
U123337,N121820
U123337,N99444
U123337,N119126
U123337,N72640
U123337,N6930
U123337,N63174
U123337,N98095
U123337,N108801
U123337,N71643
U123337,N32136
U123337,N6696
U123337,N88787
U123337,N59711
U123337,N91597
U123337,N100670
U123337,N119364
U123337,N74971
U123337,N127629
U123337,N129439
U123337,N65747
U123337,N18904
U123337,N65168
U123337,N119087
U123337,N120031
U123337,N1713
U123337,N1886
U123337,N14979
U123337,N40765
U123337,N121652
U123337,N126027
U123337,N38237
U123337,N1960
U123337,N2539
U123337,N107322
U123337,N81058
U123337,N60968
U123337,N119891
U123337,N87788
U123337,N125910
U123337,N111439
U123337,N83062
U123337,N100161
U123337,N20285
U123337,N50536
U123337,N76042
U123337,N129463
U123337,N126000
U552997,N12701
U552997,N107095
U552997,N92279
U552997,N72734
U552997,N347
U552997,N57532
U552997,N38156
U552997,N41484
U552997,N46582
U552997,N102513
U552997,N110470
U552997,N104081
U552997,N51429
U552997,N78057
U552997,N21689
U552997,N26707
U552997,N124109
U552997,N18389
U552997,N98953
U552997,N83332
U552997,N67418
U552997,N9375
U552997,N81937
U552997,N60909
U552997,N109251
U552997,N77679
U552997,N106046
U552997,N54826
U552997,N102267
U552997,N101274
U552997,N43885
U552997,N48457
U552997,N74980
U552997,N3176
U552997,N123353
U552997,N58992
U552997,N111106
U552997,N106692
U552997,N90657
U552997,N117330
U552997,N33656
U552997,N11532
U552997,N66409
U552997,N8001
U552997,N67124
U552997,N109140
U552997,N1128
U552997,N96836
U552997,N5804
U552997,N28222
U552997,N116616
U552997,N113050
U552997,N71068
U552997,N70541
U552997,N103970
U552997,N57273
U552997,N111914
U552997,N117234
U552997,N114919
U552997,N127644
U552997,N34004
U552997,N13964
U552997,N63347
U552997,N49839
